Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count,hit the lights,the four horsemen,motorbreath,jump in the fire,(anesthesia) - pulling teeth,whiplash,phantom lord,no remorse,seek and destroy,metal militia,fight fire with fire,ride the lightning,for whom the bell tolls,fade to black,trapped under ice,escape,creeping death,the call of ktulu,battery,master of puppets,the thing that should not be,welcome home (sanitarium),disposable heroes,leper messiah,orion,"damage, inc.",blackened,...and justice for all,eye of the beholder,one,the shortest straw,harvester of sorrow,the frayed ends of sanity,to live is to die,dyers eve,enter sandman,sad but true,holier than thou,the unforgiven,wherever i may roam,don't tread on me,through the never,nothing else matters,of wolf and man,the god that failed,my friend of misery,the struggle within,ain't my bitch,2x4,the house jack built,until it sleeps,king nothing,hero of the day,bleeding me,cure,poor twisted me,wasting my hate,mama said,thorn within,ronnie,the outlaw torn,fuel,the memory remains,devil's dance,the unforgiven ii,better than you,slither,carpe diem baby,bad seed,where the wild things are,prince charming,low man's lyric,attitude,fixxxer,free speech for the dumb,it's electric,sabbra cadabra,turn the page,"die, die my darling",loverman,mercyful fate medley,astronomy,whiskey in the jar,tuesday's gone,the more i see,helpless,the small hours,the wait,crash course in brain surgery,last caress / green hell,am i evil?,blitzkrieg,breadfan,the prince,stone cold crazy,so what,killing time,overkill,damage case,stone dead forever,too late too late,frantic,st.anger,some kind of monster,dirty window,invisible kid,my world,shoot me again,sweet amber,the unnamed feeling,purify,all within my hands,that was just your life,the end of the line,"broken, beat & scarred",the day that never comes,all nightmare long,cyanide,the unforgiven iii,the judas kiss,suicide & redemption,my apocalypse,hardwired,"atlas, rise!",now that we're dead,moth into flame,dream no more,halo on fire,confusion,manunkind,here comes revenge,am i savage?,murder one,spit out the bone,URL
"November 27, 1996",Forum,,"Copenhagen, Denmark",55.6760968,12.5683372,Poor Touring Me,"['last caress', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'bleeding me', 'king nothing', 'one', ""devil's dance"", 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'kill/ride medley']",kill/ride medley,"['so what', 'master of puppets', 'enter sandman', 'breadfan', 'overkill']",overkill,2.0,21.0,['Corrosion of Conformity'],False,False,False,True,True,1,3,0,1,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10140.html
"November 26, 1996",Forum,,"Copenhagen, Denmark",55.6760968,12.5683372,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'bleeding me', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,21.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10139.html
"November 24, 1996",Oslo Spektrum,,"Oslo, Norway",59.9138688,10.7522454,Poor Touring Me,"['last caress', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', ""devil's dance"", 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'kill/ride medley']",kill/ride medley,"['so what', 'master of puppets', 'enter sandman', 'breadfan', 'overkill']",overkill,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,True,1,3,0,1,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10138.html
"November 23, 1996",Oslo Spektrum,,"Oslo, Norway",59.9138688,10.7522454,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'bleeding me', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,21.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10137.html
"November 21, 1996",Scandinavium,,"Gothenburg, Sweden",57.70887,11.97456,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10136.html
"November 19, 1996",Helsinki Ice Hall,,"Helsinki, Finland",60.16985569999999,24.9383791,Poor Touring Me,"['last caress', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'bleeding me', 'king nothing', 'one', ""devil's dance"", 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'kill/ride medley']",kill/ride medley,"['so what', 'master of puppets', 'enter sandman', 'breadfan', 'overkill']",overkill,2.0,21.0,['Corrosion of Conformity'],False,False,False,True,True,1,3,0,1,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10135.html
"November 18, 1996",Helsinki Ice Hall,,"Helsinki, Finland",60.16985569999999,24.9383791,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'kill/ride medley']",kill/ride medley,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,True,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10134.html
"November 16, 1996",Stockholm Globe Arena,,"Stockholm, Sweden",59.32932349999999,18.0685808,Poor Touring Me,"['last caress', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'bleeding me', 'one', ""devil's dance"", 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'kill/ride medley']",kill/ride medley,"['so what', 'master of puppets', 'enter sandman', 'breadfan', 'overkill']",overkill,2.0,21.0,['Corrosion of Conformity'],False,False,False,True,True,1,3,0,1,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10133.html
"November 15, 1996",Stockholm Globe Arena,,"Stockholm, Sweden",59.32932349999999,18.0685808,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10131.html
"November 15, 1996",Svt Studios,Sverige-Sovjet,"Stockholm, Sweden",59.32932349999999,18.0685808,,['mama said'],mama said,[],,0.0,1.0,,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10132.html
"November 14, 1996",Alexandra Palace,Mtv Europe Music Awards,"London, England",51.5073509,-0.1277583,,"['last caress', 'so what']",so what,[],,0.0,2.0,,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-12449.html
"November 13, 1996",Bbc Television Centre,Later... With Jools Holland,"London, England",51.5073509,-0.1277583,,"['wasting my hate', 'mama said', 'king nothing']",king nothing,[],,0.0,3.0,,False,False,False,False,False,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-12448.html
"November 12, 1996",Prins Van Oranjehal,,"Utrecht, Netherlands",52.09073739999999,5.1214201,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'kill/ride medley']",kill/ride medley,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,True,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10130.html
"November 11, 1996",Seidenstickereihalle,,"Bielefeld, Germany",52.0302285,8.532470800000002,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', ""devil's dance"", 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'breadfan', 'overkill']",overkill,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10129.html
"November 9, 1996",Frankenhalle,,"Nuremberg, Germany",49.4521018,11.0766654,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'bleeding me', 'king nothing', 'one', ""devil's dance"", 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'kill/ride medley']",kill/ride medley,"['the shortest straw', 'master of puppets', 'enter sandman', 'last caress', 'breadfan', 'overkill']",overkill,2.0,23.0,['Corrosion of Conformity'],False,False,False,True,True,1,3,0,1,3,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10128.html
"November 8, 1996",Hanns-Martin-Schleyer-Halle,,"Stuttgart, Germany",48.7758459,9.1829321,Poor Touring Me,"['last caress', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['so what', 'master of puppets', 'enter sandman', 'breadfan', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10127.html
"November 7, 1996",Hallenstadion,,"Zürich, Switzerland",47.3768866,8.541694,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9148.html
"November 5, 1996",Weser-Ems-Halle,,"Oldenburg, Germany",53.1434501,8.214552099999999,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10126.html
"November 4, 1996",Festhalle,,"Frankfurt, Germany",50.1109221,8.6821267,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'bleeding me', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,21.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10125.html
"October 26, 1996",Olympiahalle,,"Munich, Germany",48.1351253,11.5819805,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'bleeding me', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10124.html
"October 25, 1996",Maimarkthalle,,"Mannheim, Germany",49.4874592,8.466039499999999,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10123.html
"October 23, 1996",Messehalle,,"Leipzig, Germany",51.3396955,12.3730747,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'seek and destroy']",seek and destroy,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,False,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10122.html
"October 22, 1996",Deutschlandhalle,,"Berlin, Germany",52.52000659999999,13.404954,Poor Touring Me,"['so what', 'creeping death', 'sad but true', ""ain't my bitch"", 'whiplash', 'king nothing', 'one', 'wasting my hate', 'bass/guitar doodle', 'nothing else matters', 'until it sleeps', 'for whom the bell tolls', 'wherever i may roam', 'fade to black', 'kill/ride medley']",kill/ride medley,"['last caress', 'master of puppets', 'enter sandman', 'am i evil?', 'motorbreath']",motorbreath,2.0,20.0,['Corrosion of Conformity'],False,False,False,True,True,1,3,0,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-10121.html
